2016-03-15,3.07
2016-03-16,-0.51
2016-03-16,5.95
2016-03-16,-0.55
2016-03-16,-0.84
2016-03-16,3.08
2016-03-17,-0.52
2016-03-17,5.97
2016-03-17,-0.54
2016-03-17,-0.84
2016-03-17,3.14
2016-03-18,-0.53
2016-03-18,5.96
2016-03-18,-0.54
2016-03-18,-0.84
2016-03-18,3.35
2016-03-21,-0.54
2016-03-21,6.01
2016-03-21,-0.54
2016-03-21,-0.84
2016-03-21,3.42
2016-03-22,-0.55
2016-03-22,5.94
2016-03-22,-0.54
2016-03-22,-0.84
2016-03-22,3.33
2016-03-23,-0.55
2016-03-23,5.95
2016-03-23,-0.54
2016-03-23,-0.84
2016-03-23,3.12
2016-03-24,-0.53
2016-03-24,5.96
2016-03-24,-0.55
2016-03-24,-0.84
2016-03-24,3.2
2016-03-28,-0.54
2016-03-28,5.97
2016-03-28,-0.54
2016-03-28,-0.84
2016-03-28,3.3
2016-03-29,-0.53
2016-03-29,5.92
2016-03-29,-0.54
2016-03-29,-0.84
2016-03-29,3.21
2016-03-30,-0.52
2016-03-30,5.85
2016-03-30,-0.55
2016-03-30,-0.84
2016-03-30,3.12
2016-03-31,-0.52
2016-03-31,5.84
2016-03-31,-0.54
2016-03-31,-0.84
2016-03-31,3.16
2016-04-01,-0.52
2016-04-01,5.82
2016-04-01,-0.54
2016-04-01,-0.84
2016-04-01,3.28
2016-04-04,-0.53
2016-04-04,5.71
2016-04-04,-0.55
2016-04-04,-0.84
2016-04-04,3.46
2016-04-05,-0.56
2016-04-05,5.72
2016-04-05,-0.55
2016-04-05,-0.84
2016-04-05,3.68
2016-04-06,-0.57
2016-04-06,5.72
2016-04-06,-0.55
2016-04-06,-0.84
2016-04-06,3.82
2016-04-07,-0.59
2016-04-07,5.82
2016-04-07,-0.56
2016-04-07,-0.83
2016-04-07,3.72
2016-04-08,-0.58
2016-04-08,5.8
2016-04-08,-0.55
2016-04-08,-0.84
2016-04-08,3.6
2016-04-11,-0.56
2016-04-11,5.75
2016-04-11,-0.55
2016-04-11,-0.84
2016-04-11,3.6
2016-04-12,-0.56
2016-04-12,5.73
2016-04-12,-0.54
2016-04-12,-0.84
2016-04-12,3.53
2016-04-13,-0.55
2016-04-13,5.71
2016-04-13,-0.54
2016-04-13,-0.84
2016-04-13,3.6
2016-04-14,-0.56
2016-04-14,5.72
2016-04-14,-0.53
2016-04-14,-0.84
2016-04-14,3.55
2016-04-15,-0.56
2016-04-15,5.91
2016-04-15,-0.53
2016-04-15,-0.84
2016-04-15,3.57
2016-04-18,-0.58
2016-04-18,6.13
2016-04-18,-0.53
2016-04-18,-0.84
2016-04-18,3.5
2016-04-19,-0.58
2016-04-19,6.05
2016-04-19,-0.52
2016-04-19,-0.85
2016-04-19,3.39
2016-04-20,-0.57
2016-04-20,6.03
2016-04-20,-0.51
2016-04-20,-0.85
2016-04-20,3.5
2016-04-21,-0.58
2016-04-21,6.16
2016-04-21,-0.52
2016-04-21,-0.85
2016-04-21,3.45
2016-04-22,-0.57
2016-04-22,5.8
2016-04-22,-0.49
2016-04-22,-0.86
2016-04-22,3.9
2016-04-25,-0.59
2016-04-25,5.88
2016-04-25,-0.5
2016-04-25,-0.86
2016-04-25,3.83
2016-04-26,-0.59
2016-04-26,5.79
2016-04-26,-0.48
2016-04-26,-0.86
2016-04-26,3.93
2016-04-27,-0.61
2016-04-27,6.22
2016-04-27,-0.48
2016-04-27,-0.86
2016-04-27,3.94
2016-04-28,-0.62
2016-04-28,6.29
2016-04-28,-0.48
2016-04-28,-0.86
2016-04-28,3.96
2016-04-29,-0.62
2016-04-29,6.39
2016-04-29,-0.49
2016-04-29,-0.86
2016-04-29,3.83
2016-05-02,-0.61
2016-05-02,6.46
2016-05-02,-0.48
2016-05-02,-0.86
2016-05-02,3.78
2016-05-03,-0.61
2016-05-03,6.27
2016-05-03,-0.49
2016-05-03,-0.86
2016-05-03,3.67
2016-05-04,-0.59
2016-05-04,6.39
2016-05-04,-0.49
2016-05-04,-0.86
2016-05-04,3.46
2016-05-05,-0.58
2016-05-05,6.52
2016-05-05,-0.5
2016-05-05,-0.86
2016-05-05,3.24
2016-05-06,-0.56
2016-05-06,6.67
2016-05-06,-0.5
2016-05-06,-0.86
2016-05-06,3.27
2016-05-09,-0.57
2016-05-09,6.68
2016-05-09,-0.5
2016-05-09,-0.86
2016-05-09,3.17
2016-05-10,-0.55
2016-05-10,6.74
2016-05-10,-0.5
2016-05-10,-0.86
2016-05-10,3.09
2016-05-11,-0.56
2016-05-11,6.73
2016-05-11,-0.51
2016-05-11,-0.86
2016-05-11,3.09
2016-05-12,-0.57
2016-05-12,6.9
2016-05-12,-0.5
2016-05-12,-0.86
2016-05-12,3.02
2016-05-13,-0.56
2016-05-13,6.85
2016-05-13,-0.51
2016-05-13,-0.85
2016-05-13,3.06
2016-05-16,-0.55
2016-05-16,6.63
2016-05-16,-0.51
2016-05-16,-0.85
2016-05-16,3.02
2016-05-17,-0.55
2016-05-17,6.55
2016-05-17,-0.51
2016-05-17,-0.86
2016-05-17,3.05
2016-05-18,-0.54
2016-05-18,6.47
2016-05-18,-0.5
2016-05-18,-0.86
2016-05-18,3.16
2016-05-19,-0.55
2016-05-19,6.43
2016-05-19,-0.5
2016-05-19,-0.86
2016-05-19,3.28
2016-05-20,-0.56
2016-05-20,6.45
2016-05-20,-0.5
2016-05-20,-0.86
2016-05-20,3.35
2016-05-23,-0.56
2016-05-23,6.3
2016-05-23,-0.5
2016-05-23,-0.86
2016-05-23,3.32
2016-05-24,-0.55
2016-05-24,6.36
2016-05-24,-0.5
2016-05-24,-0.86
2016-05-24,3.22
2016-05-25,-0.54
2016-05-25,6.28
2016-05-25,-0.5
2016-05-25,-0.86
2016-05-25,3.21
2016-05-26,-0.54
2016-05-26,6.21
2016-05-26,-0.5
2016-05-26,-0.86
2016-05-26,3.34
2016-05-27,-0.55
2016-05-27,6.3
2016-05-27,-0.5
2016-05-27,-0.86
2016-05-27,3.26
2016-05-31,-0.55
2016-05-31,6.37
2016-05-31,-0.51
2016-05-31,-0.85
2016-05-31,3.21
2016-06-01,-0.56
2016-06-01,6.46
2016-06-01,-0.5
2016-06-01,-0.86
2016-06-01,3.15
2016-06-02,-0.55
2016-06-02,6.47
2016-06-02,-0.51
2016-06-02,-0.85
2016-06-02,3.17
2016-06-03,-0.55
2016-06-03,6.38
2016-06-03,-0.5
2016-06-03,-0.86
2016-06-03,3.23
2016-06-06,-0.55
2016-06-06,6.27
2016-06-06,-0.49
2016-06-06,-0.86
2016-06-06,3.23
2016-06-07,-0.55
2016-06-07,6.24
2016-06-07,-0.5
2016-06-07,-0.85
2016-06-07,3.46
2016-06-08,-0.57
2016-06-08,6.36
2016-06-08,-0.51
2016-06-08,-0.86
2016-06-08,3.53
2016-06-09,-0.58
2016-06-09,6.31
2016-06-09,-0.51
2016-06-09,-0.86
2016-06-09,3.44
2016-06-10,-0.57
2016-06-10,6.28
2016-06-10,-0.52
2016-06-10,-0.85
2016-06-10,3.25
2016-06-13,-0.56
2016-06-13,6.38
2016-06-13,-0.52
2016-06-13,-0.85
2016-06-13,3.35
2016-06-14,-0.55
2016-06-14,6.37
2016-06-14,-0.53
2016-06-14,-0.85
2016-06-14,3.31
2016-06-15,-0.55
2016-06-15,6.4
2016-06-15,-0.53
2016-06-15,-0.85
2016-06-15,3.38
2016-06-16,-0.55
2016-06-16,6.28
2016-06-16,-0.52
2016-06-16,-0.85
2016-06-16,3.32
2016-06-17,-0.56
2016-06-17,6.26
2016-06-17,-0.51
2016-06-17,-0.85
